rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
16,1.96,230.0,105.0,28.0,50.0,0.1,0.0252,10.79593,0.4931,0.4151,0.371,0.0074,0.0073,52,4.0,0.48,21.767,0.0,1,1
16,1.96,230.0,105.0,28.0,50.0,0.3,0.2842,0.45848,0.2056,0.6352,0.597,0.0056,0.0065,56,4.308,0.518,19.02,0.0,1,1
16,1.96,230.0,105.0,28.0,50.0,0.5,0.2572,0.20576,0.046,0.8822,0.863,0.017,0.0091,59,4.538,0.507,14.073,0.0,1,1
16,1.96,230.0,105.0,28.0,50.0,0.7,0.2457,0.08397,0.0544,0.9456,0.925,0.0241,0.0211,52,4.0,0.518,11.519,0.0,1,1
17,1.91,230.0,105.0,28.0,50.0,0.1,0.0306,9.18618,0.4713,0.4258,0.37,0.0081,0.0068,51,3.923,0.489,21.89,0.0,1,1
17,1.91,230.0,105.0,28.0,50.0,0.3,0.2805,0.45376,0.215,0.6318,0.592,0.0065,0.0069,52,4.0,0.517,19.556,0.0,1,1
17,1.91,230.0,105.0,28.0,50.0,0.5,0.2576,0.21389,0.0464,0.8797,0.859,0.016,0.0095,64,4.923,0.507,15.369,0.0,1,1
17,1.91,230.0,105.0,28.0,50.0,0.7,0.2396,0.08362,0.0499,0.9501,0.932,0.0255,0.023,49,3.769,0.528,11.557,0.0,1,1
18,1.85,230.0,115.0,28.0,50.0,0.1,0.0315,4.31742,0.5563,0.395,0.393,0.0085,0.0065,52,4.0,0.462,26.105,0.0,1,1
18,1.85,230.0,115.0,28.0,50.0,0.3,0.2858,0.43905,0.1754,0.6486,0.625,0.0055,0.005,49,3.769,0.513,23.728,0.0,1,1
18,1.85,230.0,115.0,28.0,50.0,0.5,0.2906,0.21179,0.0391,0.8547,0.83,0.0159,0.0116,75,5.769,0.512,18.984,0.0,1,1
18,1.85,230.0,115.0,28.0,50.0,0.7,0.2424,0.09585,0.0468,0.9518,0.933,0.0294,0.024,50,3.846,0.513,13.415,0.0,1,1
19,1.9,230.0,105.0,28.0,50.0,0.1,0.0303,9.30001,0.4714,0.4231,0.365,0.0082,0.0068,50,3.846,0.488,21.972,0.0,1,1
19,1.9,230.0,105.0,28.0,50.0,0.3,0.2809,0.44645,0.2143,0.6314,0.591,0.0061,0.0074,55,4.231,0.513,19.697,0.0,1,1
19,1.9,230.0,105.0,28.0,50.0,0.5,0.2637,0.21876,0.0436,0.8785,0.855,0.0161,0.0084,66,5.077,0.507,15.716,0.0,1,1
19,1.9,230.0,105.0,28.0,50.0,0.7,0.2379,0.083,0.0474,0.9526,0.936,0.0258,0.0242,48,3.692,0.537,11.479,0.0,1,1
20,1.96,230.0,105.0,28.0,40.0,0.1,-0.0227,5.31047,0.6377,0.3433,0.378,0.0088,0.0087,52,4.0,0.504,16.257,0.0,1,1
20,1.96,230.0,105.0,28.0,40.0,0.3,0.2756,0.45863,0.1849,0.6669,0.624,0.0034,0.0093,51,3.923,0.521,14.787,0.0,1,1
20,1.96,230.0,105.0,28.0,40.0,0.5,0.2884,0.22159,0.0419,0.8657,0.83,0.0137,0.0079,79,6.077,0.512,12.875,0.0,1,1
20,1.96,230.0,105.0,28.0,40.0,0.7,0.2375,0.0808,0.0481,0.9519,0.93,0.0243,0.0234,51,3.923,0.517,7.97,0.0,1,1
