rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
11,1.96,290.0,105.0,28.0,40.0,0.5,0.0983,0.14794,0.006,0.7839,0.836,0.0326,0.0346,6,3.805,0.965,67.687,0.195,0,0
11,1.96,290.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.98,290.0,105.0,28.0,40.0,0.1,0.1584,1.1136,0.3757,0.4154,0.396,0.0114,0.0081,62,4.769,0.403,32.069,0.0,1,1
12,1.98,290.0,105.0,28.0,40.0,0.3,0.4998,0.29763,0.133,0.5083,0.484,0.0179,0.0109,66,5.077,0.507,26.921,0.0,1,1
12,1.98,290.0,105.0,28.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.98,290.0,105.0,28.0,40.0,0.7,-0.1238,1.2043,0.0064,0.852,0.91,0.0164,0.0522,4,3.949,2.689,20.863,0.0,0,0
13,1.96,290.0,115.0,28.0,20.0,0.1,0.2093,0.98717,0.2351,0.4987,0.474,0.0077,0.0108,51,3.923,0.499,26.403,0.0,1,1
13,1.96,290.0,115.0,28.0,20.0,0.3,0.468,0.28213,0.064,0.6058,0.59,0.0159,0.0098,68,5.231,0.506,20.98,0.0,1,1
13,1.96,290.0,115.0,28.0,20.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.96,290.0,115.0,28.0,20.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.97,290.0,105.0,28.0,40.0,0.1,0.1768,1.17935,0.3753,0.4174,0.395,0.011,0.0074,61,4.692,0.427,32.17,0.0,1,1
14,1.97,290.0,105.0,28.0,40.0,0.3,0.4989,0.29813,0.1332,0.5097,0.486,0.0182,0.0116,63,4.846,0.513,26.913,0.0,1,1
14,1.97,290.0,105.0,28.0,40.0,0.5,0.142,0.19091,0.0064,0.8779,0.902,0.0367,0.0357,16,3.934,0.582,26.19,0.025,0,0
14,1.97,290.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.93,290.0,105.0,28.0,40.0,0.1,0.1749,1.28264,0.3825,0.4208,0.399,0.0099,0.0089,55,4.231,0.437,32.473,0.0,1,1
15,1.93,290.0,105.0,28.0,40.0,0.3,0.4998,0.30075,0.1395,0.5124,0.488,0.0153,0.0121,65,5.0,0.52,27.799,0.0,1,1
15,1.93,290.0,105.0,28.0,40.0,0.5,0.298,0.18073,0.0359,0.7872,0.84,0.0279,0.0335,11,4.365,0.795,60.573,0.18,0,0
15,1.93,290.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.98,280.0,115.0,28.0,30.0,0.1,0.1465,1.475,0.2905,0.4447,0.424,0.0067,0.0091,57,4.385,0.492,28.466,0.0,1,1
16,1.98,280.0,115.0,28.0,30.0,0.3,0.4927,0.28125,0.0788,0.5699,0.553,0.0188,0.0118,64,4.923,0.515,22.267,0.0,1,1
16,1.98,280.0,115.0,28.0,30.0,0.5,0.0815,0.42665,0.0195,0.8174,0.85,0.0262,0.0393,6,3.989,0.832,13.987,0.0,0,0
16,1.98,280.0,115.0,28.0,30.0,0.7,0.0372,0.36006,0.0081,0.8913,0.94,0.0291,0.0517,5,3.444,0.763,16.876,0.0,0,0
17,1.95,280.0,115.0,28.0,40.0,0.1,0.2275,1.03779,0.3233,0.4179,0.396,0.0089,0.0092,60,4.615,0.479,33.464,0.0,1,1
17,1.95,280.0,115.0,28.0,40.0,0.3,0.4896,0.29092,0.089,0.546,0.531,0.0155,0.0097,68,5.231,0.515,26.181,0.0,1,1
17,1.95,280.0,115.0,28.0,40.0,0.5,0.1153,0.17733,0.0326,0.7628,0.815,0.0308,0.0302,22,4.825,0.391,24.791,0.005,0,0
17,1.95,280.0,115.0,28.0,40.0,0.7,-0.4882,nan,0.0,0.6203,0.605,nan,nan,0,0.0,nan,19.119,0.0,0,0
18,1.97,280.0,115.0,28.0,30.0,0.1,0.1397,1.45498,0.2871,0.4479,0.426,0.0058,0.0085,62,4.769,0.464,28.379,0.0,1,1
18,1.97,280.0,115.0,28.0,30.0,0.3,0.4939,0.28026,0.0765,0.5739,0.558,0.0178,0.0119,64,4.923,0.519,22.309,0.0,1,1
18,1.97,280.0,115.0,28.0,30.0,0.5,0.1129,0.24992,0.0133,0.8314,0.847,0.0275,0.0301,10,4.264,0.375,14.325,0.0,0,0
18,1.97,280.0,115.0,28.0,30.0,0.7,0.0772,0.13627,0.016,0.9009,0.95,0.0328,0.0493,10,3.945,0.281,13.993,0.0,0,0
19,1.94,290.0,105.0,28.0,40.0,0.1,0.2047,1.21311,0.3805,0.4143,0.393,0.011,0.0085,57,4.385,0.453,32.34,0.0,1,1
19,1.94,290.0,105.0,28.0,40.0,0.3,0.5021,0.29406,0.1356,0.5095,0.485,0.0197,0.0127,60,4.615,0.516,27.575,0.0,1,1
19,1.94,290.0,105.0,28.0,40.0,0.5,0.1474,0.20595,0.0042,0.8631,0.888,0.0373,0.0357,10,4.398,0.442,23.368,0.017,0,0
19,1.94,290.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.96,280.0,115.0,28.0,30.0,0.1,0.1317,1.51064,0.2829,0.4524,0.427,0.0054,0.0084,63,4.846,0.444,28.353,0.0,1,1
20,1.96,280.0,115.0,28.0,30.0,0.3,0.4939,0.27592,0.0801,0.5701,0.553,0.0183,0.0117,66,5.077,0.509,22.46,0.0,1,1
20,1.96,280.0,115.0,28.0,30.0,0.5,0.0914,0.28248,0.0141,0.8481,0.871,0.0294,0.0316,8,4.343,0.34,13.59,0.0,0,0
20,1.96,280.0,115.0,28.0,30.0,0.7,-0.0647,0.25354,0.0188,0.8131,0.908,0.0249,0.0264,6,5.435,0.433,16.411,0.0,0,0
