rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
10,1.98,270.0,125.0,28.0,30.0,0.5,0.0477,0.40397,0.1328,0.6766,0.67,0.0122,0.037,57,4.385,0.108,4.489,0.0,1,1
10,1.98,270.0,125.0,28.0,30.0,0.7,0.0383,0.30938,0.0347,0.8411,0.855,0.0475,0.0561,5,3.636,0.815,6.084,0.162,0,0
11,1.92,270.0,125.0,28.0,30.0,0.1,0.1053,2.77966,0.6055,0.3758,0.323,0.0054,0.0062,57,4.385,0.476,3.469,0.0,1,1
11,1.92,270.0,125.0,28.0,30.0,0.3,0.243,0.79323,0.3617,0.5647,0.552,0.0064,0.0088,50,3.846,0.52,3.437,0.0,1,1
11,1.92,270.0,125.0,28.0,30.0,0.5,0.004,0.403,0.1774,0.6754,0.68,0.014,0.0343,55,4.231,0.014,4.279,0.0,1,1
11,1.92,270.0,125.0,28.0,30.0,0.7,0.0158,0.16577,0.0386,0.8813,0.899,0.0527,0.0534,50,3.846,0.248,6.045,0.125,1,1
12,1.81,340.0,125.0,28.0,30.0,0.1,0.0223,1.61355,0.4487,0.5322,0.507,0.0123,0.0149,69,5.308,0.063,4.72,0.0,1,1
12,1.81,340.0,125.0,28.0,30.0,0.3,0.2191,0.58015,0.1861,0.6615,0.629,0.01,0.0155,62,4.769,0.516,5.533,0.016,1,1
12,1.81,340.0,125.0,28.0,30.0,0.5,-0.0729,0.28842,0.0291,0.7583,0.777,0.0366,0.0252,58,4.462,0.193,6.329,0.164,1,1
12,1.81,340.0,125.0,28.0,30.0,0.7,0.0878,0.22426,0.0023,0.8867,0.914,0.0564,0.0367,22,4.235,0.326,5.384,0.109,0,0
13,1.91,270.0,125.0,28.0,30.0,0.1,0.1086,2.64654,0.6031,0.3796,0.328,0.0054,0.0065,61,4.692,0.468,3.471,0.0,1,1
13,1.91,270.0,125.0,28.0,30.0,0.3,0.2424,0.80268,0.3662,0.5592,0.547,0.0065,0.0088,49,3.769,0.529,3.423,0.0,1,1
13,1.91,270.0,125.0,28.0,30.0,0.5,-0.0394,0.39436,0.1519,0.6965,0.692,0.0125,0.0369,56,4.308,0.174,4.373,0.0,1,1
13,1.91,270.0,125.0,28.0,30.0,0.7,-0.0335,0.64282,0.0006,0.8706,0.892,0.0403,0.0752,5,3.436,0.398,4.732,0.144,0,0
14,1.89,270.0,125.0,28.0,30.0,0.1,0.1119,2.60098,0.6039,0.3739,0.32,0.005,0.0063,59,4.538,0.478,3.435,0.0,1,1
14,1.89,270.0,125.0,28.0,30.0,0.3,0.2413,0.76801,0.3677,0.5601,0.546,0.0062,0.0088,50,3.846,0.509,3.388,0.0,1,1
14,1.89,270.0,125.0,28.0,30.0,0.5,-0.0024,0.42811,0.1511,0.6959,0.674,0.0128,0.0362,54,4.154,0.022,4.373,0.0,1,1
14,1.89,270.0,125.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.93,270.0,125.0,28.0,30.0,0.1,0.1021,2.99525,0.6067,0.3758,0.323,0.0055,0.0064,53,4.077,0.497,3.474,0.0,1,1
15,1.93,270.0,125.0,28.0,30.0,0.3,0.2442,0.79739,0.3626,0.5592,0.552,0.0066,0.0081,50,3.846,0.522,3.457,0.0,1,1
15,1.93,270.0,125.0,28.0,30.0,0.5,0.0107,0.42778,0.1251,0.7017,0.686,0.0134,0.0375,58,4.462,0.111,4.44,0.0,1,1
15,1.93,270.0,125.0,28.0,30.0,0.7,-0.5776,0.17908,0.0336,0.7331,0.798,0.0219,0.0661,5,4.34,1.45,71.88,0.487,0,0
16,1.76,280.0,115.0,28.0,20.0,0.1,0.0694,3.91264,0.6778,0.3072,0.276,0.0072,0.0089,47,3.615,0.508,2.49,0.0,1,0
16,1.76,280.0,115.0,28.0,20.0,0.3,0.218,0.75228,0.3832,0.5374,0.515,0.0046,0.0063,46,3.538,0.521,2.742,0.0,1,1
16,1.76,280.0,115.0,28.0,20.0,0.5,0.0247,0.28944,0.1658,0.7061,0.707,0.0157,0.0329,54,4.154,0.085,3.52,0.0,1,1
16,1.76,280.0,115.0,28.0,20.0,0.7,0.042,0.18981,0.0355,0.8695,0.897,0.0452,0.0451,13,3.693,0.309,4.158,0.046,0,0
17,1.88,280.0,115.0,28.0,20.0,0.1,0.0463,5.71541,0.6917,0.2979,0.278,0.0074,0.0101,49,3.769,0.512,2.607,0.0,1,0
17,1.88,280.0,115.0,28.0,20.0,0.3,0.2347,0.77357,0.313,0.5845,0.549,0.0036,0.0046,41,3.154,0.531,2.914,0.0,1,1
17,1.88,280.0,115.0,28.0,20.0,0.5,-0.0628,0.25878,0.1388,0.7203,0.716,0.0241,0.0255,61,4.692,0.133,3.744,0.0,1,1
17,1.88,280.0,115.0,28.0,20.0,0.7,0.0058,0.10128,0.0013,0.9225,0.946,0.05,0.0312,62,4.769,0.041,4.346,0.0,1,1
18,1.88,270.0,125.0,28.0,30.0,0.1,0.1131,2.51395,0.609,0.3702,0.318,0.0046,0.0064,65,5.0,0.467,3.417,0.0,1,1
18,1.88,270.0,125.0,28.0,30.0,0.3,0.2409,0.77719,0.3787,0.5448,0.532,0.0063,0.009,49,3.769,0.519,3.368,0.0,1,1
18,1.88,270.0,125.0,28.0,30.0,0.5,0.0014,0.42961,0.1458,0.7017,0.686,0.0131,0.0371,54,4.154,0.044,4.354,0.0,1,1
18,1.88,270.0,125.0,28.0,30.0,0.7,0.1004,0.17996,0.007,0.8895,0.864,0.0646,0.0559,10,3.706,0.343,5.432,0.119,0,0
19,1.9,270.0,125.0,28.0,30.0,0.1,0.1092,2.65972,0.6017,0.3792,0.327,0.0052,0.0065,59,4.538,0.473,3.452,0.0,1,1
19,1.9,270.0,125.0,28.0,30.0,0.3,0.2421,0.79494,0.368,0.5564,0.544,0.0064,0.0086,49,3.769,0.524,3.398,0.0,1,1
19,1.9,270.0,125.0,28.0,30.0,0.5,0.0131,0.41124,0.1557,0.705,0.688,0.0132,0.0318,58,4.462,0.032,4.307,0.0,1,1
19,1.9,270.0,125.0,28.0,30.0,0.7,-0.0609,0.38323,0.1548,0.7513,0.809,0.0445,0.0361,10,4.252,0.272,4.347,0.098,0,0
20,1.86,270.0,125.0,28.0,30.0,0.1,0.1161,2.62419,0.609,0.3662,0.312,0.005,0.0063,55,4.231,0.503,3.419,0.0,1,1
20,1.86,270.0,125.0,28.0,30.0,0.3,0.2408,0.77535,0.3784,0.551,0.54,0.0062,0.0087,48,3.692,0.527,3.341,0.0,1,1
20,1.86,270.0,125.0,28.0,30.0,0.5,-0.0115,0.38804,0.1729,0.6881,0.676,0.0122,0.0348,52,4.0,0.034,4.241,0.0,1,1
20,1.86,270.0,125.0,28.0,30.0,0.7,0.0292,0.15307,0.034,0.8788,0.911,0.0521,0.0544,29,3.577,0.102,20.004,0.144,0,0
