rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
13,1.96,300.0,125.0,28.0,10.0,0.5,0.2982,0.15584,0.0005,0.7532,0.784,0.0549,0.0254,51,3.923,0.518,3.965,0.0,1,1
13,1.96,300.0,125.0,28.0,10.0,0.7,-0.048,0.13996,0.0016,0.9319,0.944,0.0304,0.0298,64,4.923,0.287,3.565,0.0,1,1
14,1.97,300.0,125.0,28.0,10.0,0.1,-0.0333,3.68642,0.6042,0.3839,0.37,0.0138,0.0176,52,4.0,0.524,2.878,0.0,1,1
14,1.97,300.0,125.0,28.0,10.0,0.3,0.1962,0.87173,0.1968,0.5707,0.56,0.0047,0.0085,72,5.538,0.504,3.493,0.0,1,1
14,1.97,300.0,125.0,28.0,10.0,0.5,0.297,0.15596,0.0002,0.7482,0.778,0.0538,0.0255,52,4.0,0.508,3.977,0.0,1,1
14,1.97,300.0,125.0,28.0,10.0,0.7,-0.0314,0.14925,0.0019,0.9327,0.946,0.0309,0.0326,63,4.846,0.344,3.551,0.0,1,1
15,1.94,300.0,125.0,28.0,10.0,0.1,-0.0271,3.76707,0.6129,0.3752,0.36,0.0141,0.0175,50,3.846,0.513,2.837,0.0,1,1
15,1.94,300.0,125.0,28.0,10.0,0.3,0.2045,0.84273,0.2006,0.574,0.562,0.0045,0.0084,71,5.462,0.512,3.448,0.0,1,1
15,1.94,300.0,125.0,28.0,10.0,0.5,0.2959,0.15676,0.0008,0.755,0.786,0.0543,0.0269,51,3.923,0.517,3.959,0.0,1,1
15,1.94,300.0,125.0,28.0,10.0,0.7,0.0098,0.15425,0.0022,0.9514,0.962,0.0304,0.0294,59,4.538,0.413,3.517,0.0,1,1
16,1.9,0.0,125.0,28.0,20.0,0.1,0.0032,2.16148,0.4707,0.501,0.481,0.0182,0.0128,63,4.846,0.012,4.063,0.0,1,1
16,1.9,0.0,125.0,28.0,20.0,0.3,0.1688,0.87464,0.2596,0.5821,0.583,0.0097,0.0134,50,3.846,0.513,4.846,0.0,1,1
16,1.9,0.0,125.0,28.0,20.0,0.5,0.3104,0.18612,0.0003,0.6826,0.722,0.0353,0.0299,55,4.231,0.505,4.95,0.0,1,1
16,1.9,0.0,125.0,28.0,20.0,0.7,-0.0083,0.36048,0.0,0.9507,0.965,0.0293,0.0397,66,5.077,0.106,3.617,0.0,1,1
17,1.86,0.0,125.0,28.0,20.0,0.1,0.0024,2.14139,0.4828,0.4896,0.468,0.0184,0.0125,62,4.769,0.037,3.944,0.0,1,1
17,1.86,0.0,125.0,28.0,20.0,0.3,0.1724,0.82445,0.2621,0.5872,0.586,0.0092,0.0138,50,3.846,0.509,4.761,0.0,1,1
17,1.86,0.0,125.0,28.0,20.0,0.5,-0.0426,0.19083,0.0015,0.6892,0.73,0.0357,0.0292,54,4.154,0.503,4.968,0.0,1,1
17,1.86,0.0,125.0,28.0,20.0,0.7,-0.0064,0.36879,0.0,0.9557,0.967,0.0281,0.0424,64,4.923,0.066,3.607,0.0,1,1
18,1.91,10.0,125.0,28.0,20.0,0.1,-0.0033,2.2914,0.5117,0.4627,0.456,0.0188,0.0114,59,4.538,0.022,4.062,0.0,1,1
18,1.91,10.0,125.0,28.0,20.0,0.3,0.1398,1.13116,0.3186,0.533,0.549,0.0125,0.0135,50,3.846,0.517,4.772,0.0,1,1
18,1.91,10.0,125.0,28.0,20.0,0.5,0.2915,0.21227,0.0008,0.6841,0.728,0.0446,0.0278,49,3.769,0.526,4.721,0.0,1,1
18,1.91,10.0,125.0,28.0,20.0,0.7,0.0016,0.31813,0.0,0.9633,0.976,0.0217,0.0492,62,4.769,0.059,3.476,0.0,1,1
19,1.95,340.0,115.0,28.0,10.0,0.1,-0.0264,4.84876,0.5707,0.4021,0.377,0.016,0.019,51,3.923,0.5,3.091,0.0,1,1
19,1.95,340.0,115.0,28.0,10.0,0.3,0.0513,0.64757,0.168,0.6624,0.666,0.0069,0.0112,61,4.692,0.125,3.912,0.0,1,1
19,1.95,340.0,115.0,28.0,10.0,0.5,0.2896,0.17261,0.0008,0.7157,0.745,0.0513,0.0229,50,3.846,0.525,4.018,0.0,1,1
19,1.95,340.0,115.0,28.0,10.0,0.7,0.053,0.35124,0.0001,0.9493,0.963,0.035,0.0377,58,4.462,0.376,3.176,0.0,1,1
20,1.94,10.0,125.0,28.0,20.0,0.1,-0.0033,2.33671,0.4932,0.4795,0.468,0.0181,0.0114,60,4.615,0.038,4.134,0.0,1,1
20,1.94,10.0,125.0,28.0,20.0,0.3,0.1387,1.14339,0.3196,0.5245,0.546,0.0125,0.0139,50,3.846,0.518,4.8,0.0,1,1
20,1.94,10.0,125.0,28.0,20.0,0.5,0.3034,0.19336,0.0006,0.6709,0.709,0.0442,0.0289,52,4.0,0.512,4.796,0.0,1,1
20,1.94,10.0,125.0,28.0,20.0,0.7,0.0055,0.34041,0.0,0.958,0.972,0.0206,0.0499,59,4.538,0.051,3.495,0.0,1,1
