freq,hip_phi,leg_amp,hip_amp,hip_off
1.2,40.0,130.0,12.0,20.0
1.2,40.0,130.0,12.0,25.0
1.2,40.0,130.0,12.0,30.0
1.2,40.0,130.0,16.0,20.0
1.2,40.0,130.0,16.0,25.0
1.2,40.0,130.0,16.0,30.0
1.2,40.0,130.0,20.0,20.0
1.2,40.0,130.0,20.0,25.0
1.2,40.0,130.0,20.0,30.0
1.2,40.0,130.0,24.0,20.0
1.2,40.0,130.0,24.0,25.0
1.2,40.0,130.0,24.0,30.0
1.2,40.0,130.0,28.0,20.0
1.2,40.0,130.0,28.0,25.0
1.2,40.0,130.0,28.0,30.0
1.2,40.0,130.0,28.0,35.0
1.2,40.0,130.0,28.0,40.0
1.2,40.0,130.0,32.0,20.0
1.2,40.0,130.0,32.0,25.0
1.2,40.0,130.0,32.0,30.0
1.2,40.0,130.0,32.0,35.0
1.2,40.0,130.0,32.0,40.0
1.2,50.0,120.0,24.0,20.0
1.2,50.0,120.0,24.0,25.0
1.2,50.0,120.0,24.0,30.0
1.2,50.0,120.0,28.0,20.0
1.2,50.0,120.0,28.0,25.0
1.2,50.0,120.0,28.0,30.0
1.2,50.0,120.0,32.0,20.0
1.2,50.0,120.0,32.0,25.0
1.2,50.0,120.0,32.0,30.0
1.2,50.0,125.0,24.0,20.0
1.2,50.0,125.0,24.0,25.0
1.2,50.0,125.0,24.0,30.0
1.2,50.0,125.0,28.0,20.0
1.2,50.0,125.0,28.0,25.0
1.2,50.0,125.0,28.0,30.0
1.2,50.0,125.0,32.0,20.0
1.2,50.0,125.0,32.0,25.0
1.2,50.0,125.0,32.0,30.0
1.2,50.0,130.0,16.0,20.0
1.2,50.0,130.0,16.0,25.0
1.2,50.0,130.0,16.0,30.0
1.2,50.0,130.0,20.0,20.0
1.2,50.0,130.0,20.0,25.0
1.2,50.0,130.0,20.0,30.0
1.2,50.0,130.0,24.0,20.0
1.2,50.0,130.0,24.0,25.0
1.2,50.0,130.0,24.0,30.0
1.2,50.0,130.0,28.0,20.0
1.2,50.0,130.0,28.0,25.0
1.2,50.0,130.0,28.0,30.0
1.2,50.0,130.0,32.0,20.0
1.2,50.0,130.0,32.0,25.0
1.2,50.0,130.0,32.0,30.0
1.2,190.0,70.0,20.0,35.0
1.2,190.0,70.0,20.0,40.0
1.2,190.0,70.0,24.0,35.0
1.2,190.0,70.0,24.0,40.0
1.2,190.0,70.0,28.0,35.0
1.2,190.0,70.0,28.0,40.0
1.2,190.0,75.0,20.0,35.0
1.2,190.0,75.0,20.0,40.0
1.2,190.0,75.0,24.0,35.0
1.2,190.0,75.0,24.0,40.0
1.2,190.0,75.0,28.0,35.0
1.2,190.0,75.0,28.0,40.0
1.2,190.0,80.0,20.0,35.0
1.2,190.0,80.0,20.0,40.0
1.2,190.0,80.0,24.0,35.0
1.2,190.0,80.0,24.0,40.0
1.2,190.0,80.0,28.0,35.0
1.2,190.0,80.0,28.0,40.0
1.2,190.0,85.0,20.0,35.0
1.2,190.0,85.0,20.0,40.0
1.2,190.0,85.0,24.0,35.0
1.2,190.0,85.0,24.0,40.0
1.2,190.0,85.0,28.0,35.0
1.2,190.0,85.0,28.0,40.0
1.2,190.0,90.0,16.0,35.0
1.2,190.0,90.0,16.0,40.0
1.2,190.0,90.0,20.0,35.0
1.2,190.0,90.0,20.0,40.0
1.2,190.0,90.0,24.0,35.0
1.2,190.0,90.0,24.0,40.0
1.2,190.0,90.0,28.0,35.0
1.2,190.0,90.0,28.0,40.0
1.2,190.0,90.0,32.0,35.0
1.2,190.0,90.0,32.0,40.0
1.2,190.0,95.0,16.0,35.0
1.2,190.0,95.0,16.0,40.0
1.2,190.0,95.0,20.0,35.0
1.2,190.0,95.0,20.0,40.0
1.2,190.0,95.0,24.0,35.0
1.2,190.0,95.0,24.0,40.0
1.2,190.0,95.0,28.0,35.0
1.2,190.0,95.0,28.0,40.0
1.2,190.0,95.0,32.0,35.0
1.2,190.0,95.0,32.0,40.0
1.2,190.0,100.0,16.0,35.0
1.2,190.0,100.0,16.0,40.0
1.2,190.0,100.0,20.0,35.0
1.2,190.0,100.0,20.0,40.0
1.2,190.0,100.0,24.0,35.0
1.2,190.0,100.0,24.0,40.0
1.2,190.0,100.0,28.0,35.0
1.2,190.0,100.0,28.0,40.0
1.2,190.0,100.0,32.0,35.0
1.2,190.0,100.0,32.0,40.0
1.2,190.0,105.0,16.0,35.0
1.2,190.0,105.0,16.0,40.0
1.2,190.0,105.0,20.0,35.0
1.2,190.0,105.0,20.0,40.0
1.2,190.0,105.0,24.0,35.0
1.2,190.0,105.0,24.0,40.0
1.2,190.0,105.0,28.0,35.0
1.2,190.0,105.0,28.0,40.0
1.2,190.0,105.0,32.0,35.0
1.2,190.0,105.0,32.0,40.0
1.2,190.0,110.0,16.0,35.0
1.2,190.0,110.0,16.0,40.0
1.2,190.0,110.0,20.0,35.0
1.2,190.0,110.0,20.0,40.0
1.2,190.0,110.0,24.0,35.0
1.2,190.0,110.0,24.0,40.0
1.2,190.0,110.0,28.0,35.0
1.2,190.0,110.0,28.0,40.0
1.2,190.0,110.0,32.0,35.0
1.2,190.0,110.0,32.0,40.0
1.2,190.0,115.0,16.0,35.0
1.2,190.0,115.0,16.0,40.0
1.2,190.0,115.0,20.0,35.0
1.2,190.0,115.0,20.0,40.0
1.2,190.0,115.0,24.0,35.0
1.2,190.0,115.0,24.0,40.0
1.2,190.0,115.0,28.0,35.0
1.2,190.0,115.0,28.0,40.0
1.2,190.0,115.0,32.0,35.0
1.2,190.0,115.0,32.0,40.0
1.2,190.0,120.0,28.0,35.0
1.2,190.0,120.0,28.0,40.0
1.2,190.0,120.0,32.0,35.0
1.2,190.0,120.0,32.0,40.0
1.2,190.0,125.0,28.0,35.0
1.2,190.0,125.0,28.0,40.0
1.2,190.0,125.0,32.0,35.0
1.2,190.0,125.0,32.0,40.0
1.2,200.0,70.0,20.0,35.0
1.2,200.0,70.0,20.0,40.0
1.2,200.0,70.0,24.0,25.0
1.2,200.0,70.0,24.0,30.0
1.2,200.0,70.0,24.0,35.0
1.2,200.0,70.0,24.0,40.0
1.2,200.0,70.0,28.0,25.0
1.2,200.0,70.0,28.0,30.0
1.2,200.0,70.0,28.0,35.0
1.2,200.0,70.0,28.0,40.0
1.2,200.0,70.0,32.0,25.0
1.2,200.0,70.0,32.0,30.0
1.2,200.0,70.0,32.0,35.0
1.2,200.0,70.0,32.0,40.0
1.2,200.0,75.0,20.0,35.0
1.2,200.0,75.0,20.0,40.0
1.2,200.0,75.0,24.0,25.0
1.2,200.0,75.0,24.0,30.0
1.2,200.0,75.0,24.0,35.0
1.2,200.0,75.0,24.0,40.0
1.2,200.0,75.0,28.0,25.0
1.2,200.0,75.0,28.0,30.0
1.2,200.0,75.0,28.0,35.0
1.2,200.0,75.0,28.0,40.0
1.2,200.0,75.0,32.0,25.0
1.2,200.0,75.0,32.0,30.0
1.2,200.0,75.0,32.0,35.0
1.2,200.0,75.0,32.0,40.0
1.2,200.0,80.0,20.0,35.0
1.2,200.0,80.0,20.0,40.0
1.2,200.0,80.0,24.0,25.0
1.2,200.0,80.0,24.0,30.0
1.2,200.0,80.0,24.0,35.0
1.2,200.0,80.0,24.0,40.0
1.2,200.0,80.0,28.0,25.0
1.2,200.0,80.0,28.0,30.0
1.2,200.0,80.0,28.0,35.0
1.2,200.0,80.0,28.0,40.0
1.2,200.0,80.0,32.0,25.0
1.2,200.0,80.0,32.0,30.0
1.2,200.0,80.0,32.0,35.0
1.2,200.0,80.0,32.0,40.0
1.2,200.0,85.0,20.0,35.0
1.2,200.0,85.0,20.0,40.0
1.2,200.0,85.0,24.0,25.0
1.2,200.0,85.0,24.0,30.0
1.2,200.0,85.0,24.0,35.0
1.2,200.0,85.0,24.0,40.0
1.2,200.0,85.0,28.0,25.0
1.2,200.0,85.0,28.0,30.0
1.2,200.0,85.0,28.0,35.0
1.2,200.0,85.0,28.0,40.0
1.2,200.0,85.0,32.0,25.0
1.2,200.0,85.0,32.0,30.0
1.2,200.0,85.0,32.0,35.0
1.2,200.0,85.0,32.0,40.0
1.2,200.0,90.0,16.0,35.0
1.2,200.0,90.0,16.0,40.0
1.2,200.0,90.0,20.0,35.0
1.2,200.0,90.0,20.0,40.0
1.2,200.0,90.0,24.0,35.0
1.2,200.0,90.0,24.0,40.0
1.2,200.0,90.0,28.0,35.0
1.2,200.0,90.0,28.0,40.0
1.2,200.0,90.0,32.0,35.0
1.2,200.0,90.0,32.0,40.0
1.2,200.0,95.0,16.0,35.0
1.2,200.0,95.0,16.0,40.0
1.2,200.0,95.0,20.0,35.0
1.2,200.0,95.0,20.0,40.0
1.2,200.0,95.0,24.0,35.0
1.2,200.0,95.0,24.0,40.0
1.2,200.0,95.0,28.0,35.0
1.2,200.0,95.0,28.0,40.0
1.2,200.0,95.0,32.0,35.0
1.2,200.0,95.0,32.0,40.0
1.2,200.0,100.0,16.0,35.0
1.2,200.0,100.0,16.0,40.0
1.2,200.0,100.0,20.0,35.0
1.2,200.0,100.0,20.0,40.0
1.2,200.0,100.0,24.0,35.0
1.2,200.0,100.0,24.0,40.0
1.2,200.0,100.0,28.0,35.0
1.2,200.0,100.0,28.0,40.0
1.2,200.0,100.0,32.0,35.0
1.2,200.0,100.0,32.0,40.0
1.2,200.0,105.0,16.0,35.0
1.2,200.0,105.0,16.0,40.0
1.2,200.0,105.0,20.0,35.0
1.2,200.0,105.0,20.0,40.0
1.2,200.0,105.0,24.0,35.0
1.2,200.0,105.0,24.0,40.0
1.2,200.0,105.0,28.0,35.0
1.2,200.0,105.0,28.0,40.0
1.2,200.0,105.0,32.0,35.0
1.2,200.0,105.0,32.0,40.0
1.2,200.0,110.0,16.0,35.0
1.2,200.0,110.0,16.0,40.0
1.2,200.0,110.0,20.0,35.0
1.2,200.0,110.0,20.0,40.0
1.2,200.0,110.0,24.0,35.0
1.2,200.0,110.0,24.0,40.0
1.2,200.0,110.0,28.0,35.0
1.2,200.0,110.0,28.0,40.0
1.2,200.0,110.0,32.0,35.0
1.2,200.0,110.0,32.0,40.0
1.2,200.0,115.0,16.0,35.0
1.2,200.0,115.0,16.0,40.0
1.2,200.0,115.0,20.0,35.0
1.2,200.0,115.0,20.0,40.0
1.2,200.0,115.0,24.0,35.0
1.2,200.0,115.0,24.0,40.0
1.2,200.0,115.0,28.0,35.0
1.2,200.0,115.0,28.0,40.0
1.2,200.0,115.0,32.0,35.0
1.2,200.0,115.0,32.0,40.0
1.2,200.0,120.0,24.0,35.0
1.2,200.0,120.0,24.0,40.0
1.2,200.0,120.0,28.0,35.0
1.2,200.0,120.0,28.0,40.0
1.2,200.0,120.0,32.0,35.0
1.2,200.0,120.0,32.0,40.0
1.2,200.0,125.0,24.0,35.0
1.2,200.0,125.0,24.0,40.0
1.2,200.0,125.0,28.0,35.0
1.2,200.0,125.0,28.0,40.0
1.2,200.0,125.0,32.0,35.0
1.2,200.0,125.0,32.0,40.0
1.2,210.0,70.0,20.0,35.0
1.2,210.0,70.0,20.0,40.0
1.2,210.0,70.0,24.0,20.0
1.2,210.0,70.0,24.0,25.0
1.2,210.0,70.0,24.0,30.0
1.2,210.0,70.0,24.0,35.0
1.2,210.0,70.0,24.0,40.0
1.2,210.0,70.0,28.0,20.0
1.2,210.0,70.0,28.0,25.0
1.2,210.0,70.0,28.0,30.0
1.2,210.0,70.0,28.0,35.0
1.2,210.0,70.0,28.0,40.0
1.2,210.0,70.0,32.0,20.0
1.2,210.0,70.0,32.0,25.0
1.2,210.0,70.0,32.0,30.0
1.2,210.0,70.0,32.0,35.0
1.2,210.0,70.0,32.0,40.0
1.2,210.0,75.0,20.0,35.0
1.2,210.0,75.0,20.0,40.0
1.2,210.0,75.0,24.0,20.0
1.2,210.0,75.0,24.0,25.0
1.2,210.0,75.0,24.0,30.0
1.2,210.0,75.0,24.0,35.0
1.2,210.0,75.0,24.0,40.0
1.2,210.0,75.0,28.0,20.0
1.2,210.0,75.0,28.0,25.0
1.2,210.0,75.0,28.0,30.0
1.2,210.0,75.0,28.0,35.0
1.2,210.0,75.0,28.0,40.0
1.2,210.0,75.0,32.0,20.0
1.2,210.0,75.0,32.0,25.0
1.2,210.0,75.0,32.0,30.0
1.2,210.0,75.0,32.0,35.0
1.2,210.0,75.0,32.0,40.0
1.2,210.0,80.0,20.0,35.0
1.2,210.0,80.0,20.0,40.0
1.2,210.0,80.0,24.0,20.0
1.2,210.0,80.0,24.0,25.0
1.2,210.0,80.0,24.0,30.0
1.2,210.0,80.0,24.0,35.0
1.2,210.0,80.0,24.0,40.0
1.2,210.0,80.0,28.0,20.0
1.2,210.0,80.0,28.0,25.0
1.2,210.0,80.0,28.0,30.0
1.2,210.0,80.0,28.0,35.0
1.2,210.0,80.0,28.0,40.0
1.2,210.0,80.0,32.0,20.0
1.2,210.0,80.0,32.0,25.0
1.2,210.0,80.0,32.0,30.0
1.2,210.0,80.0,32.0,35.0
1.2,210.0,80.0,32.0,40.0
1.2,210.0,85.0,20.0,35.0
1.2,210.0,85.0,20.0,40.0
1.2,210.0,85.0,24.0,20.0
1.2,210.0,85.0,24.0,25.0
1.2,210.0,85.0,24.0,30.0
1.2,210.0,85.0,24.0,35.0
1.2,210.0,85.0,24.0,40.0
1.2,210.0,85.0,28.0,20.0
1.2,210.0,85.0,28.0,25.0
1.2,210.0,85.0,28.0,30.0
1.2,210.0,85.0,28.0,35.0
1.2,210.0,85.0,28.0,40.0
1.2,210.0,85.0,32.0,20.0
1.2,210.0,85.0,32.0,25.0
1.2,210.0,85.0,32.0,30.0
1.2,210.0,85.0,32.0,35.0
1.2,210.0,85.0,32.0,40.0
1.2,210.0,90.0,16.0,35.0
1.2,210.0,90.0,16.0,40.0
1.2,210.0,90.0,20.0,20.0
1.2,210.0,90.0,20.0,25.0
1.2,210.0,90.0,20.0,30.0
1.2,210.0,90.0,20.0,35.0
1.2,210.0,90.0,20.0,40.0
1.2,210.0,90.0,24.0,20.0
1.2,210.0,90.0,24.0,25.0
1.2,210.0,90.0,24.0,30.0
1.2,210.0,90.0,24.0,35.0
1.2,210.0,90.0,24.0,40.0
1.2,210.0,90.0,28.0,20.0
1.2,210.0,90.0,28.0,25.0
1.2,210.0,90.0,28.0,30.0
1.2,210.0,90.0,28.0,35.0
1.2,210.0,90.0,28.0,40.0
1.2,210.0,90.0,32.0,20.0
1.2,210.0,90.0,32.0,25.0
1.2,210.0,90.0,32.0,30.0
1.2,210.0,90.0,32.0,35.0
1.2,210.0,90.0,32.0,40.0
1.2,210.0,95.0,16.0,35.0
1.2,210.0,95.0,16.0,40.0
1.2,210.0,95.0,20.0,20.0
1.2,210.0,95.0,20.0,25.0
1.2,210.0,95.0,20.0,30.0
1.2,210.0,95.0,20.0,35.0
1.2,210.0,95.0,20.0,40.0
1.2,210.0,95.0,24.0,20.0
1.2,210.0,95.0,24.0,25.0
1.2,210.0,95.0,24.0,30.0
1.2,210.0,95.0,24.0,35.0
1.2,210.0,95.0,24.0,40.0
1.2,210.0,95.0,28.0,20.0
1.2,210.0,95.0,28.0,25.0
1.2,210.0,95.0,28.0,30.0
1.2,210.0,95.0,28.0,35.0
1.2,210.0,95.0,28.0,40.0
1.2,210.0,95.0,32.0,20.0
1.2,210.0,95.0,32.0,25.0
1.2,210.0,95.0,32.0,30.0
1.2,210.0,95.0,32.0,35.0
1.2,210.0,95.0,32.0,40.0
1.2,210.0,100.0,16.0,35.0
1.2,210.0,100.0,16.0,40.0
1.2,210.0,100.0,20.0,20.0
1.2,210.0,100.0,20.0,25.0
1.2,210.0,100.0,20.0,30.0
1.2,210.0,100.0,20.0,35.0
1.2,210.0,100.0,20.0,40.0
1.2,210.0,100.0,24.0,20.0
1.2,210.0,100.0,24.0,25.0
1.2,210.0,100.0,24.0,30.0
1.2,210.0,100.0,24.0,35.0
1.2,210.0,100.0,24.0,40.0
1.2,210.0,100.0,28.0,20.0
1.2,210.0,100.0,28.0,25.0
1.2,210.0,100.0,28.0,30.0
1.2,210.0,100.0,28.0,35.0
1.2,210.0,100.0,28.0,40.0
1.2,210.0,100.0,32.0,20.0
1.2,210.0,100.0,32.0,25.0
1.2,210.0,100.0,32.0,30.0
1.2,210.0,100.0,32.0,35.0
1.2,210.0,100.0,32.0,40.0
1.2,210.0,105.0,16.0,35.0
1.2,210.0,105.0,16.0,40.0
1.2,210.0,105.0,20.0,20.0
1.2,210.0,105.0,20.0,25.0
1.2,210.0,105.0,20.0,30.0
1.2,210.0,105.0,20.0,35.0
1.2,210.0,105.0,20.0,40.0
1.2,210.0,105.0,24.0,20.0
1.2,210.0,105.0,24.0,25.0
1.2,210.0,105.0,24.0,30.0
1.2,210.0,105.0,24.0,35.0
1.2,210.0,105.0,24.0,40.0
1.2,210.0,105.0,28.0,20.0
1.2,210.0,105.0,28.0,25.0
1.2,210.0,105.0,28.0,30.0
1.2,210.0,105.0,28.0,35.0
1.2,210.0,105.0,28.0,40.0
1.2,210.0,105.0,32.0,20.0
1.2,210.0,105.0,32.0,25.0
1.2,210.0,105.0,32.0,30.0
1.2,210.0,105.0,32.0,35.0
1.2,210.0,105.0,32.0,40.0
1.2,210.0,110.0,16.0,35.0
1.2,210.0,110.0,16.0,40.0
1.2,210.0,110.0,20.0,20.0
1.2,210.0,110.0,20.0,25.0
1.2,210.0,110.0,20.0,30.0
1.2,210.0,110.0,20.0,35.0
1.2,210.0,110.0,20.0,40.0
1.2,210.0,110.0,24.0,20.0
1.2,210.0,110.0,24.0,25.0
1.2,210.0,110.0,24.0,30.0
1.2,210.0,110.0,24.0,35.0
1.2,210.0,110.0,24.0,40.0
1.2,210.0,110.0,28.0,20.0
1.2,210.0,110.0,28.0,25.0
1.2,210.0,110.0,28.0,30.0
1.2,210.0,110.0,28.0,35.0
1.2,210.0,110.0,28.0,40.0
1.2,210.0,110.0,32.0,20.0
1.2,210.0,110.0,32.0,25.0
1.2,210.0,110.0,32.0,30.0
1.2,210.0,110.0,32.0,35.0
1.2,210.0,110.0,32.0,40.0
1.2,210.0,115.0,16.0,35.0
1.2,210.0,115.0,16.0,40.0
1.2,210.0,115.0,20.0,20.0
1.2,210.0,115.0,20.0,25.0
1.2,210.0,115.0,20.0,30.0
1.2,210.0,115.0,20.0,35.0
1.2,210.0,115.0,20.0,40.0
1.2,210.0,115.0,24.0,20.0
1.2,210.0,115.0,24.0,25.0
1.2,210.0,115.0,24.0,30.0
1.2,210.0,115.0,24.0,35.0
1.2,210.0,115.0,24.0,40.0
1.2,210.0,115.0,28.0,20.0
1.2,210.0,115.0,28.0,25.0
1.2,210.0,115.0,28.0,30.0
1.2,210.0,115.0,28.0,35.0
1.2,210.0,115.0,28.0,40.0
1.2,210.0,115.0,32.0,20.0
1.2,210.0,115.0,32.0,25.0
1.2,210.0,115.0,32.0,30.0
1.2,210.0,115.0,32.0,35.0
1.2,210.0,115.0,32.0,40.0
1.2,210.0,120.0,20.0,20.0
1.2,210.0,120.0,20.0,25.0
1.2,210.0,120.0,20.0,30.0
1.2,210.0,120.0,20.0,35.0
1.2,210.0,120.0,20.0,40.0
1.2,210.0,120.0,24.0,20.0
1.2,210.0,120.0,24.0,25.0
1.2,210.0,120.0,24.0,30.0
1.2,210.0,120.0,24.0,35.0
1.2,210.0,120.0,24.0,40.0
1.2,210.0,120.0,28.0,20.0
1.2,210.0,120.0,28.0,25.0
1.2,210.0,120.0,28.0,30.0
1.2,210.0,120.0,28.0,35.0
1.2,210.0,120.0,28.0,40.0
1.2,210.0,120.0,32.0,20.0
1.2,210.0,120.0,32.0,25.0
1.2,210.0,120.0,32.0,30.0
1.2,210.0,120.0,32.0,35.0
1.2,210.0,120.0,32.0,40.0
1.2,210.0,125.0,20.0,20.0
1.2,210.0,125.0,20.0,25.0
1.2,210.0,125.0,20.0,30.0
1.2,210.0,125.0,20.0,35.0
1.2,210.0,125.0,20.0,40.0
1.2,210.0,125.0,24.0,20.0
1.2,210.0,125.0,24.0,25.0
1.2,210.0,125.0,24.0,30.0
1.2,210.0,125.0,24.0,35.0
1.2,210.0,125.0,24.0,40.0
1.2,210.0,125.0,28.0,20.0
1.2,210.0,125.0,28.0,25.0
1.2,210.0,125.0,28.0,30.0
1.2,210.0,125.0,28.0,35.0
1.2,210.0,125.0,28.0,40.0
1.2,210.0,125.0,32.0,20.0
1.2,210.0,125.0,32.0,25.0
1.2,210.0,125.0,32.0,30.0
1.2,210.0,125.0,32.0,35.0
1.2,210.0,125.0,32.0,40.0
1.2,210.0,130.0,20.0,20.0
1.2,210.0,130.0,20.0,25.0
1.2,210.0,130.0,20.0,30.0
1.2,210.0,130.0,20.0,35.0
1.2,210.0,130.0,20.0,40.0
1.2,210.0,130.0,24.0,20.0
1.2,210.0,130.0,24.0,25.0
1.2,210.0,130.0,24.0,30.0
1.2,210.0,130.0,24.0,35.0
1.2,210.0,130.0,24.0,40.0
1.2,210.0,130.0,28.0,20.0
1.2,210.0,130.0,28.0,25.0
1.2,210.0,130.0,28.0,30.0
1.2,210.0,130.0,28.0,35.0
1.2,210.0,130.0,28.0,40.0
1.2,210.0,130.0,32.0,20.0
1.2,210.0,130.0,32.0,25.0
1.2,210.0,130.0,32.0,30.0
1.2,210.0,130.0,32.0,35.0
1.2,210.0,130.0,32.0,40.0
1.2,220.0,70.0,20.0,35.0
1.2,220.0,70.0,20.0,40.0
1.2,220.0,70.0,24.0,20.0
1.2,220.0,70.0,24.0,25.0
1.2,220.0,70.0,24.0,30.0
1.2,220.0,70.0,24.0,35.0
1.2,220.0,70.0,24.0,40.0
1.2,220.0,70.0,28.0,20.0
1.2,220.0,70.0,28.0,25.0
1.2,220.0,70.0,28.0,30.0
1.2,220.0,70.0,28.0,35.0
1.2,220.0,70.0,28.0,40.0
1.2,220.0,70.0,32.0,20.0
1.2,220.0,70.0,32.0,25.0
1.2,220.0,70.0,32.0,30.0
1.2,220.0,70.0,32.0,35.0
1.2,220.0,70.0,32.0,40.0
1.2,220.0,75.0,20.0,35.0
1.2,220.0,75.0,20.0,40.0
1.2,220.0,75.0,24.0,20.0
1.2,220.0,75.0,24.0,25.0
1.2,220.0,75.0,24.0,30.0
1.2,220.0,75.0,24.0,35.0
1.2,220.0,75.0,24.0,40.0
1.2,220.0,75.0,28.0,20.0
1.2,220.0,75.0,28.0,25.0
1.2,220.0,75.0,28.0,30.0
1.2,220.0,75.0,28.0,35.0
1.2,220.0,75.0,28.0,40.0
1.2,220.0,75.0,32.0,20.0
1.2,220.0,75.0,32.0,25.0
1.2,220.0,75.0,32.0,30.0
1.2,220.0,75.0,32.0,35.0
1.2,220.0,75.0,32.0,40.0
1.2,220.0,80.0,16.0,20.0
1.2,220.0,80.0,16.0,25.0
1.2,220.0,80.0,16.0,30.0
1.2,220.0,80.0,16.0,35.0
1.2,220.0,80.0,16.0,40.0
1.2,220.0,80.0,20.0,20.0
1.2,220.0,80.0,20.0,25.0
1.2,220.0,80.0,20.0,30.0
1.2,220.0,80.0,20.0,35.0
1.2,220.0,80.0,20.0,40.0
1.2,220.0,80.0,24.0,20.0
1.2,220.0,80.0,24.0,25.0
1.2,220.0,80.0,24.0,30.0
1.2,220.0,80.0,24.0,35.0
1.2,220.0,80.0,24.0,40.0
1.2,220.0,80.0,28.0,20.0
1.2,220.0,80.0,28.0,25.0
1.2,220.0,80.0,28.0,30.0
1.2,220.0,80.0,28.0,35.0
1.2,220.0,80.0,28.0,40.0
1.2,220.0,80.0,32.0,20.0
1.2,220.0,80.0,32.0,25.0
1.2,220.0,80.0,32.0,30.0
1.2,220.0,80.0,32.0,35.0
1.2,220.0,80.0,32.0,40.0
1.2,220.0,85.0,16.0,20.0
1.2,220.0,85.0,16.0,25.0
1.2,220.0,85.0,16.0,30.0
1.2,220.0,85.0,16.0,35.0
1.2,220.0,85.0,16.0,40.0
1.2,220.0,85.0,20.0,20.0
1.2,220.0,85.0,20.0,25.0
1.2,220.0,85.0,20.0,30.0
1.2,220.0,85.0,20.0,35.0
1.2,220.0,85.0,20.0,40.0
1.2,220.0,85.0,24.0,20.0
1.2,220.0,85.0,24.0,25.0
1.2,220.0,85.0,24.0,30.0
1.2,220.0,85.0,24.0,35.0
1.2,220.0,85.0,24.0,40.0
1.2,220.0,85.0,28.0,20.0
1.2,220.0,85.0,28.0,25.0
1.2,220.0,85.0,28.0,30.0
1.2,220.0,85.0,28.0,35.0
1.2,220.0,85.0,28.0,40.0
1.2,220.0,85.0,32.0,20.0
1.2,220.0,85.0,32.0,25.0
1.2,220.0,85.0,32.0,30.0
1.2,220.0,85.0,32.0,35.0
1.2,220.0,85.0,32.0,40.0
1.2,220.0,90.0,16.0,20.0
1.2,220.0,90.0,16.0,25.0
1.2,220.0,90.0,16.0,30.0
1.2,220.0,90.0,16.0,35.0
1.2,220.0,90.0,16.0,40.0
1.2,220.0,90.0,20.0,20.0
1.2,220.0,90.0,20.0,25.0
1.2,220.0,90.0,20.0,30.0
1.2,220.0,90.0,20.0,35.0
1.2,220.0,90.0,20.0,40.0
1.2,220.0,90.0,24.0,20.0
1.2,220.0,90.0,24.0,25.0
1.2,220.0,90.0,24.0,30.0
1.2,220.0,90.0,24.0,35.0
1.2,220.0,90.0,24.0,40.0
1.2,220.0,90.0,28.0,20.0
1.2,220.0,90.0,28.0,25.0
1.2,220.0,90.0,28.0,30.0
1.2,220.0,90.0,28.0,35.0
1.2,220.0,90.0,28.0,40.0
1.2,220.0,90.0,32.0,20.0
1.2,220.0,90.0,32.0,25.0
1.2,220.0,90.0,32.0,30.0
1.2,220.0,90.0,32.0,35.0
1.2,220.0,90.0,32.0,40.0
1.2,220.0,95.0,16.0,20.0
1.2,220.0,95.0,16.0,25.0
1.2,220.0,95.0,16.0,30.0
1.2,220.0,95.0,16.0,35.0
1.2,220.0,95.0,16.0,40.0
1.2,220.0,95.0,20.0,20.0
1.2,220.0,95.0,20.0,25.0
1.2,220.0,95.0,20.0,30.0
1.2,220.0,95.0,20.0,35.0
1.2,220.0,95.0,20.0,40.0
1.2,220.0,95.0,24.0,20.0
1.2,220.0,95.0,24.0,25.0
1.2,220.0,95.0,24.0,30.0
1.2,220.0,95.0,24.0,35.0
1.2,220.0,95.0,24.0,40.0
1.2,220.0,95.0,28.0,20.0
1.2,220.0,95.0,28.0,25.0
1.2,220.0,95.0,28.0,30.0
1.2,220.0,95.0,28.0,35.0
1.2,220.0,95.0,28.0,40.0
1.2,220.0,95.0,32.0,20.0
1.2,220.0,95.0,32.0,25.0
1.2,220.0,95.0,32.0,30.0
1.2,220.0,95.0,32.0,35.0
1.2,220.0,95.0,32.0,40.0
1.2,220.0,100.0,16.0,20.0
1.2,220.0,100.0,16.0,25.0
1.2,220.0,100.0,16.0,30.0
1.2,220.0,100.0,16.0,35.0
1.2,220.0,100.0,16.0,40.0
1.2,220.0,100.0,20.0,20.0
1.2,220.0,100.0,20.0,25.0
1.2,220.0,100.0,20.0,30.0
1.2,220.0,100.0,20.0,35.0
1.2,220.0,100.0,20.0,40.0
1.2,220.0,100.0,24.0,20.0
1.2,220.0,100.0,24.0,25.0
1.2,220.0,100.0,24.0,30.0
1.2,220.0,100.0,24.0,35.0
1.2,220.0,100.0,24.0,40.0
1.2,220.0,100.0,28.0,20.0
1.2,220.0,100.0,28.0,25.0
1.2,220.0,100.0,28.0,30.0
1.2,220.0,100.0,28.0,35.0
1.2,220.0,100.0,28.0,40.0
1.2,220.0,100.0,32.0,20.0
1.2,220.0,100.0,32.0,25.0
1.2,220.0,100.0,32.0,30.0
1.2,220.0,100.0,32.0,35.0
1.2,220.0,100.0,32.0,40.0
1.2,220.0,105.0,16.0,20.0
1.2,220.0,105.0,16.0,25.0
1.2,220.0,105.0,16.0,30.0
1.2,220.0,105.0,16.0,35.0
