rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
16,1.87,230.0,115.0,28.0,10.0,0.3,0.2561,0.3099,0.0228,0.8609,0.849,0.0177,0.0126,59,4.538,0.509,10.784,0.0,1,1
16,1.87,230.0,115.0,28.0,10.0,0.5,-0.1414,0.12349,0.0175,0.8342,0.881,0.0356,0.0181,33,3.878,0.411,22.593,0.023,0,0
16,1.87,230.0,115.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.85,230.0,115.0,28.0,10.0,0.1,-0.0661,1.84684,0.1035,0.7454,0.768,0.0089,0.0134,56,4.308,0.236,16.049,0.0,1,1
17,1.85,230.0,115.0,28.0,10.0,0.3,0.2289,0.33922,0.0226,0.8604,0.849,0.018,0.0137,60,4.615,0.506,11.513,0.0,1,1
17,1.85,230.0,115.0,28.0,10.0,0.5,0.1128,0.13165,0.0277,0.9153,0.917,0.0289,0.0207,51,3.923,0.476,10.518,0.0,1,1
17,1.85,230.0,115.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.82,240.0,105.0,24.0,10.0,0.1,-0.0314,9.01946,0.1747,0.7285,0.776,0.0052,0.0091,47,3.615,0.522,14.931,0.0,1,1
18,1.82,240.0,105.0,24.0,10.0,0.3,0.2058,0.25031,0.0161,0.8858,0.877,0.015,0.0165,63,4.846,0.503,14.188,0.0,1,1
18,1.82,240.0,105.0,24.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.82,240.0,105.0,24.0,10.0,0.7,0.1789,0.24248,0.0189,0.7743,0.853,0.0497,0.0327,5,3.365,1.209,47.044,0.114,0,0
19,1.61,230.0,125.0,24.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.61,230.0,125.0,24.0,10.0,0.3,0.0365,0.26426,0.012,0.9045,0.907,0.0284,0.0233,53,4.077,0.367,13.228,0.0,1,1
19,1.61,230.0,125.0,24.0,10.0,0.5,-0.035,0.13085,0.0208,0.9141,0.939,0.0351,0.0279,24,3.618,0.342,16.864,0.006,0,0
19,1.61,230.0,125.0,24.0,10.0,0.7,0.118,0.08623,0.026,0.9642,0.958,0.0354,0.0315,42,3.231,0.482,11.282,0.0,1,1
20,1.92,220.0,105.0,24.0,10.0,0.1,-0.1511,1.31947,0.0604,0.8174,0.798,0.0072,0.0103,51,3.923,0.51,12.063,0.0,1,1
20,1.92,220.0,105.0,24.0,10.0,0.3,0.1664,0.34336,0.0304,0.9082,0.889,0.0153,0.0086,60,4.615,0.46,5.825,0.0,1,1
20,1.92,220.0,105.0,24.0,10.0,0.5,0.0317,0.23814,0.0685,0.8307,0.886,0.0219,0.0185,13,4.296,0.146,17.192,0.017,0,0
20,1.92,220.0,105.0,24.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
